ModelNumber,ModelName,StatisticalDesign,DesignKey,Favorite,NumberofInterimAnalysis,InterimAnalysisSpacing,TimeUnit,TreatmentName,ControlName,PopulationScenarioName,TimetoEventModel,TimetoEventInputMethod,NumberofPieces,StartingatTime,ByTime,TimetoEventControl,TimetoEventTreatment,TimetoEventHR,DropoutModel,DropoutInputMethod,DropoutByTime,DropoutControl,DropoutTreatment,EnrollmentScenarioName,EnrollmentInputMethod,EnrollmentDistribution,NumberOfRegions,NumberofEnrollmentPeriods1,EnrollmentStartingatTime1,Geography1,GeographyStartTime1,GeographyCap1,GeographyAvgSubjectsEnrolled1,NumberofEnrollmentPeriods2,EnrollmentStartingatTime2,Geography2,GeographyStartTime2,GeographyCap2,GeographyAvgSubjectsEnrolled2,NumberofEnrollmentPeriods3,EnrollmentStartingatTime3,Geography3,GeographyStartTime3,GeographyCap3,GeographyAvgSubjectsEnrolled3,NumberofEnrollmentPeriods4,EnrollmentStartingatTime4,Geography4,GeographyStartTime4,GeographyCap4,GeographyAvgSubjectsEnrolled4,NumberofEnrollmentPeriods5,EnrollmentStartingatTime5,Geography5,GeographyStartTime5,GeographyCap5,GeographyAvgSubjectsEnrolled5,NumberofEnrollmentPeriods6,EnrollmentStartingatTime6,Geography6,GeographyStartTime6,GeographyCap6,GeographyAvgSubjectsEnrolled6,NumberofEnrollmentPeriods7,EnrollmentStartingatTime7,Geography7,GeographyStartTime7,GeographyCap7,GeographyAvgSubjectsEnrolled7,NumberofEnrollmentPeriods8,EnrollmentStartingatTime8,Geography8,GeographyStartTime8,GeographyCap8,GeographyAvgSubjectsEnrolled8,NumberofEnrollmentPeriods9,EnrollmentStartingatTime9,Geography9,GeographyStartTime9,GeographyCap9,GeographyAvgSubjectsEnrolled9,NumberofEnrollmentPeriods10,EnrollmentStartingatTime10,Geography10,GeographyStartTime10,GeographyCap10,GeographyAvgSubjectsEnrolled10,NumberofEnrollmentPeriods11,EnrollmentStartingatTime11,Geography11,GeographyStartTime11,GeographyCap11,GeographyAvgSubjectsEnrolled11,NumberofEnrollmentPeriods12,EnrollmentStartingatTime12,Geography12,GeographyStartTime12,GeographyCap12,GeographyAvgSubjectsEnrolled12,NumberofEnrollmentPeriods13,EnrollmentStartingatTime13,Geography13,GeographyStartTime13,GeographyCap13,GeographyAvgSubjectsEnrolled13,NumberofEnrollmentPeriods14,EnrollmentStartingatTime14,Geography14,GeographyStartTime14,GeographyCap14,GeographyAvgSubjectsEnrolled14,NumberofEnrollmentPeriods15,EnrollmentStartingatTime15,Geography15,GeographyStartTime15,GeographyCap15,GeographyAvgSubjectsEnrolled15,NumberofEnrollmentPeriods16,EnrollmentStartingatTime16,Geography16,GeographyStartTime16,GeographyCap16,GeographyAvgSubjectsEnrolled16,NumberofEnrollmentPeriods17,EnrollmentStartingatTime17,Geography17,GeographyStartTime17,GeographyCap17,GeographyAvgSubjectsEnrolled17,NumberofEnrollmentPeriods18,EnrollmentStartingatTime18,Geography18,GeographyStartTime18,GeographyCap18,GeographyAvgSubjectsEnrolled18,NumberofEnrollmentPeriods19,EnrollmentStartingatTime19,Geography19,GeographyStartTime19,GeographyCap19,GeographyAvgSubjectsEnrolled19,NumberofEnrollmentPeriods20,EnrollmentStartingatTime20,Geography20,GeographyStartTime20,GeographyCap20,GeographyAvgSubjectsEnrolled20,NumberofEnrollmentPeriods21,EnrollmentStartingatTime21,Geography21,GeographyStartTime21,GeographyCap21,GeographyAvgSubjectsEnrolled21,NumberofEnrollmentPeriods22,EnrollmentStartingatTime22,Geography22,GeographyStartTime22,GeographyCap22,GeographyAvgSubjectsEnrolled22,NumberofEnrollmentPeriods23,EnrollmentStartingatTime23,Geography23,GeographyStartTime23,GeographyCap23,GeographyAvgSubjectsEnrolled23,NumberofEnrollmentPeriods24,EnrollmentStartingatTime24,Geography24,GeographyStartTime24,GeographyCap24,GeographyAvgSubjectsEnrolled24,NumberofEnrollmentPeriods25,EnrollmentStartingatTime25,Geography25,GeographyStartTime25,GeographyCap25,GeographyAvgSubjectsEnrolled25,Arms,Hypothesis,NonInferiorityMargin,NumberofEvents,SampleSize,AllocationRatio,SubjectsAreFollowed,FixedFollowupTime,Type1Error,TestStatistic,TestType,TailType,EfficacyBoundaryFamily,EfficacySpendingFunction,EfficacyParameters,FutilityBoundaryExist,FutilityBoundaryType,FutilityBoundaryFamily,FutilitySpendingFunction,FutilityParameters,TargetHR,AdaptionMethod,AdaptAtInterimAnalysis,NumberofEventsMultiplier,MaximumNumberOfEventsIfAdapt,SampleSizeMultiplier,MaximumSampleSizeIfAdapt,UpperLimitOnStudyDuration,TargetCPForReEstimatingNumberOfEvents,PromisingZoneScale,PromisingZoneMinimumConditionalPower,PromisingZoneMaximumConditionalPower,ConditionalPowerComputationBasedOn,EnrollmentAfterAdaptation,MultiplierForEnrollmentRateAfterAdaptation,NumberOfSimulationRun,FixedSeed,PopulationScenarioWeight,TimeToEventControlWeight,TimeToEventHRWeight,DropoutControlWeight,DropoutTreatmentWeight,EnrollmentScenarioWeight,SubjectsEnrollmentWeight,AvgInvestigatorGrantPerPatient,RegulatoryReviewPeriod,TotalMarketValue,TimeFromApprovalToPeakAnnualRevenue,ProportionofResidualSales,TimetoPatentExpiry,TimefromPatentExpirytoCloseOut,DiscountRate,AveragePowerThresholdValue,AveragePowerWeight,AverageSampleSizeThreshold,AverageSampleSizeWeight,AverageStudyDurationThresholdValue,AverageStudyDurationWeight,AverageStudyCostThresholdValue,AverageStudyCostWeight,AveragePower,AverageSampleSize,AverageNumberofEvents,AverageDropouts,AverageStudyDuration,AverageAccrualDuration,AveragePowerMinValueAcrossModels,AveragePowerMaxValueAcrossModels,AverageSampleSizeMinValueAcrossModels,AverageSampleSizeMaxValueAcrossModels,AverageStudyDurationMinValueAcrossModels,AverageStudyDurationMaxValueAcrossModels,AverageStudyCostMinValueAcrossModels,AverageStudyCostMaxValueAcrossModels,ObservedHR,WeightedScore,Robustness,RobustnessComponent,RobustnessScore,Pareto,TypeIIError,Boundary,EfficacyBoundary01,FutilityBoundary01,IncrementalStoppingProbabilities01,IncrementalStoppingProbabilitiesateachlookforfutility,IncrementalStoppingProbabilitiesateachlookforEfficacy,FollowUpTime,SampleSizeMinimumWithinModel,SampleSizeMaximumWithinModel,SampleSize5thPercentileWithinModel,SampleSize25thPercentileWithinModel,SampleSize50thPercentileWithinModel,SampleSize75thPercentileWithinModel,SampleSize95thPercentileWithinModel,SampleSizeStandardDeviationWithinModel,NumberofEventsMinimumWithinModel,NumberofEventsMaximumWithinModel,NumberofEvents5thPercentileWithinModel,NumberofEvents25thPercentileWithinModel,NumberofEvents50thPercentileWithinModel,NumberofEvents75thPercentileWithinModel,NumberofEvents95thPercentileWithinModel,NumberofEventsStandardDeviationWithinModel,DropoutsMinimumWithinModel,DropoutsMaximumWithinModel,Dropouts5thPercentileWithinModel,Dropouts25thPercentileWithinModel,Dropouts50thPercentileWithinModel,Dropouts75thPercentileWithinModel,Dropouts95thPercentileWithinModel,DropoutsStandardDeviationWithinModel,HazardRatioMinimumWithinModel,HazardRatioMaximumWithinModel,HazardRatio5thPercentileWithinModel,HazardRatio25thPercentileWithinModel,HazardRatio50thPercentileWithinModel,HazardRatio75thPercentileWithinModel,HazardRatio95thPercentileWithinModel,HazardRatioStandardDeviationWithinModel,AccrualDurationMinimumWithinModel,AccrualDurationMaximumWithinModel,AccrualDuration5thPercentileWithinModel,AccrualDuration25thPercentileWithinModel,AccrualDuration50thPercentileWithinModel,AccrualDuration75thPercentileWithinModel,AccrualDuration95thPercentileWithinModel,AccrualDurationStandardDeviationWithinModel,StudyDurationMinimumWithinModel,StudyDurationMaximumWithinModel,StudyDuration5thPercentileWithinModel,StudyDuration25thPercentileWithinModel,StudyDuration50thPercentileWithinModel,StudyDuration75thPercentileWithinModel,StudyDuration95thPercentileWithinModel,StudyDurationStandardDeviationWithinModel,FollowuptimeMinimumWithinModel,FollowuptimeMaximumWithinModel,Followuptime5thPercentileWithinModel,Followuptime25thPercentileWithinModel,Followuptime50thPercentileWithinModel,Followuptime75thPercentileWithinModel,Followuptime95thPercentileWithinModel,FollowuptimeStandardDeviationWithinModel,PowerUnfavorable,PowerPromising,PowerFavorable,PowerEfficacyZones,PowerFutilityZones,ProbabilityofEnteringUnfavorable,ProbabilityofEnteringPromising,ProbabilityofEnteringFavorable,ProbabilityofEnteringEfficacyZones,ProbabilityofEnteringFutilityZones,SampleSizeUnfavorable,SampleSizePromising,SampleSizeFavorable,SampleSizeEfficacyZones,SampleSizeFutilityZones,EventsUnfavorable,EventsPromising,EventsFavorable,EventsEfficacyZones,EventsFutilityZones,AccrualDurationUnfavorable,AccrualDurationPromising,AccrualDurationFavorable,AccrualDurationEfficacyZones,AccrualDurationFutilityZones,StudyDurationUnfavorable,StudyDurationPromising,StudyDurationFavorable,StudyDurationEfficacyZones,StudyDurationFutilityZones,NumberOfSimulationsWithInsufficientInformation,NumberOfSimulationsWithInsufficientInformationAfterAdaptation,SeedValue,TotalStudyCost,TotalDiscountedStudyCost,TotalRevenue,TotalDiscountedRevenue,NetPresentValue,ExpectedNetPresentValue,Geography01,SampleSizePerGeography01,AccrualRatePerGeography01,AccrualDurationPerGeography01,Geography02,SampleSizePerGeography02,AccrualRatePerGeography02,AccrualDurationPerGeography02,Geography03,SampleSizePerGeography03,AccrualRatePerGeography03,AccrualDurationPerGeography03,Geography04,SampleSizePerGeography04,AccrualRatePerGeography04,AccrualDurationPerGeography04,Geography05,SampleSizePerGeography05,AccrualRatePerGeography05,AccrualDurationPerGeography05,Geography06,SampleSizePerGeography06,AccrualRatePerGeography06,AccrualDurationPerGeography06,Geography07,SampleSizePerGeography07,AccrualRatePerGeography07,AccrualDurationPerGeography07,Geography08,SampleSizePerGeography08,AccrualRatePerGeography08,AccrualDurationPerGeography08,Geography09,SampleSizePerGeography09,AccrualRatePerGeography09,AccrualDurationPerGeography09,Geography010,SampleSizePerGeography010,AccrualRatePerGeography010,AccrualDurationPerGeography010,Geography011,SampleSizePerGeography011,AccrualRatePerGeography011,AccrualDurationPerGeography011,Geography012,SampleSizePerGeography012,AccrualRatePerGeography012,AccrualDurationPerGeography012,Geography013,SampleSizePerGeography013,AccrualRatePerGeography013,AccrualDurationPerGeography013,Geography014,SampleSizePerGeography014,AccrualRatePerGeography014,AccrualDurationPerGeography014,Geography015,SampleSizePerGeography015,AccrualRatePerGeography015,AccrualDurationPerGeography015,Geography016,SampleSizePerGeography016,AccrualRatePerGeography016,AccrualDurationPerGeography016,Geography017,SampleSizePerGeography017,AccrualRatePerGeography017,AccrualDurationPerGeography017,Geography018,SampleSizePerGeography018,AccrualRatePerGeography018,AccrualDurationPerGeography018,Geography019,SampleSizePerGeography019,AccrualRatePerGeography019,AccrualDurationPerGeography019,Geography020,SampleSizePerGeography020,AccrualRatePerGeography020,AccrualDurationPerGeography020,Geography021,SampleSizePerGeography021,AccrualRatePerGeography021,AccrualDurationPerGeography021,Geography022,SampleSizePerGeography022,AccrualRatePerGeography022,AccrualDurationPerGeography022,Geography023,SampleSizePerGeography023,AccrualRatePerGeography023,AccrualDurationPerGeography023,Geography024,SampleSizePerGeography024,AccrualRatePerGeography024,AccrualDurationPerGeography024,Geography025,SampleSizePerGeography025,AccrualRatePerGeography025,AccrualDurationPerGeography025,SampleSizeEfficacyZoneMinimumWithinModel,SampleSizeEfficacyZoneMaximumWithinModel,SampleSizeEfficacyZone5thPercentileWithinModel,SampleSizeEfficacyZone25thPercentileWithinModel,SampleSizeEfficacyZone50thPercentileWithinModel,SampleSizeEfficacyZone75thPercentileWithinModel,SampleSizeEfficacyZone95thPercentileWithinModel,SampleSizeEfficacyZoneStandardDeviationWithinModel,SampleSizeFavorableZoneMinimumWithinModel,SampleSizeFavorableZoneMaximumWithinModel,SampleSizeFavorableZone5thPercentileWithinModel,SampleSizeFavorableZone25thPercentileWithinModel,SampleSizeFavorableZone50thPercentileWithinModel,SampleSizeFavorableZone75thPercentileWithinModel,SampleSizeFavorableZone95thPercentileWithinModel,SampleSizeFavorableZoneStandardDeviationWithinModel,SampleSizePromisingZoneMinimumWithinModel,SampleSizePromisingZoneMaximumWithinModel,SampleSizePromisingZone5thPercentileWithinModel,SampleSizePromisingZone25thPercentileWithinModel,SampleSizePromisingZone50thPercentileWithinModel,SampleSizePromisingZone75thPercentileWithinModel,SampleSizePromisingZone95thPercentileWithinModel,SampleSizePromisingZoneStandardDeviationWithinModel,SampleSizeUnfavorableZoneMinimumWithinModel,SampleSizeUnfavorableZoneMaximumWithinModel,SampleSizeUnfavorableZone5thPercentileWithinModel,SampleSizeUnfavorableZone25thPercentileWithinModel,SampleSizeUnfavorableZone50thPercentileWithinModel,SampleSizeUnfavorableZone75thPercentileWithinModel,SampleSizeUnfavorableZone95thPercentileWithinModel,SampleSizeUnfavorableZoneStandardDeviationWithinModel,SampleSizeFutilityZoneMinimumWithinModel,SampleSizeFutilityZoneMaximumWithinModel,SampleSizeFutilityZone5thPercentileWithinModel,SampleSizeFutilityZone25thPercentileWithinModel,SampleSizeFutilityZone50thPercentileWithinModel,SampleSizeFutilityZone75thPercentileWithinModel,SampleSizeFutilityZone95thPercentileWithinModel,SampleSizeFutilityZoneStandardDeviationWithinModel,NumberofEventsEfficacyZoneMinimumWithinModel,NumberofEventsEfficacyZoneMaximumWithinModel,NumberofEventsEfficacyZone5thPercentileWithinModel,NumberofEventsEfficacyZone25thPercentileWithinModel,NumberofEventsEfficacyZone50thPercentileWithinModel,NumberofEventsEfficacyZone75thPercentileWithinModel,NumberofEventsEfficacyZone95thPercentileWithinModel,NumberofEventsEfficacyZoneStandardDeviationWithinModel,NumberofEventsFavorableZoneMinimumWithinModel,NumberofEventsFavorableZoneMaximumWithinModel,NumberofEventsFavorableZone5thPercentileWithinModel,NumberofEventsFavorableZone25thPercentileWithinModel,NumberofEventsFavorableZone50thPercentileWithinModel,NumberofEventsFavorableZone75thPercentileWithinModel,NumberofEventsFavorableZone95thPercentileWithinModel,NumberofEventsFavorableZoneStandardDeviationWithinModel,NumberofEventsPromisingZoneMinimumWithinModel,NumberofEventsPromisingZoneMaximumWithinModel,NumberofEventsPromisingZone5thPercentileWithinModel,NumberofEventsPromisingZone25thPercentileWithinModel,NumberofEventsPromisingZone50thPercentileWithinModel,NumberofEventsPromisingZone75thPercentileWithinModel,NumberofEventsPromisingZone95thPercentileWithinModel,NumberofEventsPromisingZoneStandardDeviationWithinModel,NumberofEventsUnfavorableZoneMinimumWithinModel,NumberofEventsUnfavorableZoneMaximumWithinModel,NumberofEventsUnfavorableZone5thPercentileWithinModel,NumberofEventsUnfavorableZone25thPercentileWithinModel,NumberofEventsUnfavorableZone50thPercentileWithinModel,NumberofEventsUnfavorableZone75thPercentileWithinModel,NumberofEventsUnfavorableZone95thPercentileWithinModel,NumberofEventsUnfavorableZoneStandardDeviationWithinModel,NumberofEventsFutilityZoneMinimumWithinModel,NumberofEventsFutilityZoneMaximumWithinModel,NumberofEventsFutilityZone5thPercentileWithinModel,NumberofEventsFutilityZone25thPercentileWithinModel,NumberofEventsFutilityZone50thPercentileWithinModel,NumberofEventsFutilityZone75thPercentileWithinModel,NumberofEventsFutilityZone95thPercentileWithinModel,NumberofEventsFutilityZoneStandardDeviationWithinModel,HazardRatioEfficacyZoneMinimumWithinModel,HazardRatioEfficacyZoneMaximumWithinModel,HazardRatioEfficacyZone5thPercentileWithinModel,HazardRatioEfficacyZone25thPercentileWithinModel,HazardRatioEfficacyZone50thPercentileWithinModel,HazardRatioEfficacyZone75thPercentileWithinModel,HazardRatioEfficacyZone95thPercentileWithinModel,HazardRatioEfficacyZoneStandardDeviationWithinModel,HazardRatioFavorableZoneMinimumWithinModel,HazardRatioFavorableZoneMaximumWithinModel,HazardRatioFavorableZone5thPercentileWithinModel,HazardRatioFavorableZone25thPercentileWithinModel,HazardRatioFavorableZone50thPercentileWithinModel,HazardRatioFavorableZone75thPercentileWithinModel,HazardRatioFavorableZone95thPercentileWithinModel,HazardRatioFavorableZoneStandardDeviationWithinModel,HazardRatioPromisingZoneMinimumWithinModel,HazardRatioPromisingZoneMaximumWithinModel,HazardRatioPromisingZone5thPercentileWithinModel,HazardRatioPromisingZone25thPercentileWithinModel,HazardRatioPromisingZone50thPercentileWithinModel,HazardRatioPromisingZone75thPercentileWithinModel,HazardRatioPromisingZone95thPercentileWithinModel,HazardRatioPromisingZoneStandardDeviationWithinModel,HazardRatioUnfavorableZoneMinimumWithinModel,HazardRatioUnfavorableZoneMaximumWithinModel,HazardRatioUnfavorableZone5thPercentileWithinModel,HazardRatioUnfavorableZone25thPercentileWithinModel,HazardRatioUnfavorableZone50thPercentileWithinModel,HazardRatioUnfavorableZone75thPercentileWithinModel,HazardRatioUnfavorableZone95thPercentileWithinModel,HazardRatioUnfavorableZoneStandardDeviationWithinModel,HazardRatioFutilityZoneMinimumWithinModel,HazardRatioFutilityZoneMaximumWithinModel,HazardRatioFutilityZone5thPercentileWithinModel,HazardRatioFutilityZone25thPercentileWithinModel,HazardRatioFutilityZone50thPercentileWithinModel,HazardRatioFutilityZone75thPercentileWithinModel,HazardRatioFutilityZone95thPercentileWithinModel,HazardRatioFutilityZoneStandardDeviationWithinModel,AccrualDurationEfficacyZoneMinimumWithinModel,AccrualDurationEfficacyZoneMaximumWithinModel,AccrualDurationEfficacyZone5thPercentileWithinModel,AccrualDurationEfficacyZone25thPercentileWithinModel,AccrualDurationEfficacyZone50thPercentileWithinModel,AccrualDurationEfficacyZone75thPercentileWithinModel,AccrualDurationEfficacyZone95thPercentileWithinModel,AccrualDurationEfficacyZoneStandardDeviationWithinModel,AccrualDurationFavorableZoneMinimumWithinModel,AccrualDurationFavorableZoneMaximumWithinModel,AccrualDurationFavorableZone5thPercentileWithinModel,AccrualDurationFavorableZone25thPercentileWithinModel,AccrualDurationFavorableZone50thPercentileWithinModel,AccrualDurationFavorableZone75thPercentileWithinModel,AccrualDurationFavorableZone95thPercentileWithinModel,AccrualDurationFavorableZoneStandardDeviationWithinModel,AccrualDurationPromisingZoneMinimumWithinModel,AccrualDurationPromisingZoneMaximumWithinModel,AccrualDurationPromisingZone5thPercentileWithinModel,AccrualDurationPromisingZone25thPercentileWithinModel,AccrualDurationPromisingZone50thPercentileWithinModel,AccrualDurationPromisingZone75thPercentileWithinModel,AccrualDurationPromisingZone95thPercentileWithinModel,AccrualDurationPromisingZoneStandardDeviationWithinModel,AccrualDurationUnfavorableZoneMinimumWithinModel,AccrualDurationUnfavorableZoneMaximumWithinModel,AccrualDurationUnfavorableZone5thPercentileWithinModel,AccrualDurationUnfavorableZone25thPercentileWithinModel,AccrualDurationUnfavorableZone50thPercentileWithinModel,AccrualDurationUnfavorableZone75thPercentileWithinModel,AccrualDurationUnfavorableZone95thPercentileWithinModel,AccrualDurationUnfavorableZoneStandardDeviationWithinModel,AccrualDurationFutilityZoneMinimumWithinModel,AccrualDurationFutilityZoneMaximumWithinModel,AccrualDurationFutilityZone5thPercentileWithinModel,AccrualDurationFutilityZone25thPercentileWithinModel,AccrualDurationFutilityZone50thPercentileWithinModel,AccrualDurationFutilityZone75thPercentileWithinModel,AccrualDurationFutilityZone95thPercentileWithinModel,AccrualDurationFutilityZoneStandardDeviationWithinModel,StudyDurationEfficacyZoneMinimumWithinModel,StudyDurationEfficacyZoneMaximumWithinModel,StudyDurationEfficacyZone5thPercentileWithinModel,StudyDurationEfficacyZone25thPercentileWithinModel,StudyDurationEfficacyZone50thPercentileWithinModel,StudyDurationEfficacyZone75thPercentileWithinModel,StudyDurationEfficacyZone95thPercentileWithinModel,StudyDurationEfficacyZoneStandardDeviationWithinModel,StudyDurationFavorableZoneMinimumWithinModel,StudyDurationFavorableZoneMaximumWithinModel,StudyDurationFavorableZone5thPercentileWithinModel,StudyDurationFavorableZone25thPercentileWithinModel,StudyDurationFavorableZone50thPercentileWithinModel,StudyDurationFavorableZone75thPercentileWithinModel,StudyDurationFavorableZone95thPercentileWithinModel,StudyDurationFavorableZoneStandardDeviationWithinModel,StudyDurationPromisingZoneMinimumWithinModel,StudyDurationPromisingZoneMaximumWithinModel,StudyDurationPromisingZone5thPercentileWithinModel,StudyDurationPromisingZone25thPercentileWithinModel,StudyDurationPromisingZone50thPercentileWithinModel,StudyDurationPromisingZone75thPercentileWithinModel,StudyDurationPromisingZone95thPercentileWithinModel,StudyDurationPromisingZoneStandardDeviationWithinModel,StudyDurationUnfavorableZoneMinimumWithinModel,StudyDurationUnfavorableZoneMaximumWithinModel,StudyDurationUnfavorableZone5thPercentileWithinModel,StudyDurationUnfavorableZone25thPercentileWithinModel,StudyDurationUnfavorableZone50thPercentileWithinModel,StudyDurationUnfavorableZone75thPercentileWithinModel,StudyDurationUnfavorableZone95thPercentileWithinModel,StudyDurationUnfavorableZoneStandardDeviationWithinModel,StudyDurationFutilityZoneMinimumWithinModel,StudyDurationFutilityZoneMaximumWithinModel,StudyDurationFutilityZone5thPercentileWithinModel,StudyDurationFutilityZone25thPercentileWithinModel,StudyDurationFutilityZone50thPercentileWithinModel,StudyDurationFutilityZone75thPercentileWithinModel,StudyDurationFutilityZone95thPercentileWithinModel,StudyDurationFutilityZoneStandardDeviationWithinModel,DropoutsEfficacyZoneMinimumWithinModel,DropoutsEfficacyZoneMaximumWithinModel,DropoutsEfficacyZone5thPercentileWithinModel,DropoutsEfficacyZone25thPercentileWithinModel,DropoutsEfficacyZone50thPercentileWithinModel,DropoutsEfficacyZone75thPercentileWithinModel,DropoutsEfficacyZone95thPercentileWithinModel,DropoutsEfficacyZoneStandardDeviationWithinModel,DropoutsFavorableZoneMinimumWithinModel,DropoutsFavorableZoneMaximumWithinModel,DropoutsFavorableZone5thPercentileWithinModel,DropoutsFavorableZone25thPercentileWithinModel,DropoutsFavorableZone50thPercentileWithinModel,DropoutsFavorableZone75thPercentileWithinModel,DropoutsFavorableZone95thPercentileWithinModel,DropoutsFavorableZoneStandardDeviationWithinModel,DropoutsPromisingZoneMinimumWithinModel,DropoutsPromisingZoneMaximumWithinModel,DropoutsPromisingZone5thPercentileWithinModel,DropoutsPromisingZone25thPercentileWithinModel,DropoutsPromisingZone50thPercentileWithinModel,DropoutsPromisingZone75thPercentileWithinModel,DropoutsPromisingZone95thPercentileWithinModel,DropoutsPromisingZoneStandardDeviationWithinModel,DropoutsUnfavorableZoneMinimumWithinModel,DropoutsUnfavorableZoneMaximumWithinModel,DropoutsUnfavorableZone5thPercentileWithinModel,DropoutsUnfavorableZone25thPercentileWithinModel,DropoutsUnfavorableZone50thPercentileWithinModel,DropoutsUnfavorableZone75thPercentileWithinModel,DropoutsUnfavorableZone95thPercentileWithinModel,DropoutsUnfavorableZoneStandardDeviationWithinModel,DropoutsFutilityZoneMinimumWithinModel,DropoutsFutilityZoneMaximumWithinModel,DropoutsFutilityZone5thPercentileWithinModel,DropoutsFutilityZone25thPercentileWithinModel,DropoutsFutilityZone50thPercentileWithinModel,DropoutsFutilityZone75thPercentileWithinModel,DropoutsFutilityZone95thPercentileWithinModel,DropoutsFutilityZoneStandardDeviationWithinModel,FollowupTimeEfficacyZoneMinimumWithinModel,FollowupTimeEfficacyZoneMaximumWithinModel,FollowupTimeEfficacyZone5thPercentileWithinModel,FollowupTimeEfficacyZone25thPercentileWithinModel,FollowupTimeEfficacyZone50thPercentileWithinModel,FollowupTimeEfficacyZone75thPercentileWithinModel,FollowupTimeEfficacyZone95thPercentileWithinModel,FollowupTimeEfficacyZoneStandardDeviationWithinModel,FollowupTimeFavorableZoneMinimumWithinModel,FollowupTimeFavorableZoneMaximumWithinModel,FollowupTimeFavorableZone5thPercentileWithinModel,FollowupTimeFavorableZone25thPercentileWithinModel,FollowupTimeFavorableZone50thPercentileWithinModel,FollowupTimeFavorableZone75thPercentileWithinModel,FollowupTimeFavorableZone95thPercentileWithinModel,FollowupTimeFavorableZoneStandardDeviationWithinModel,FollowupTimePromisingZoneMinimumWithinModel,FollowupTimePromisingZoneMaximumWithinModel,FollowupTimePromisingZone5thPercentileWithinModel,FollowupTimePromisingZone25thPercentileWithinModel,FollowupTimePromisingZone50thPercentileWithinModel,FollowupTimePromisingZone75thPercentileWithinModel,FollowupTimePromisingZone95thPercentileWithinModel,FollowupTimePromisingZoneStandardDeviationWithinModel,FollowupTimeUnfavorableZoneMinimumWithinModel,FollowupTimeUnfavorableZoneMaximumWithinModel,FollowupTimeUnfavorableZone5thPercentileWithinModel,FollowupTimeUnfavorableZone25thPercentileWithinModel,FollowupTimeUnfavorableZone50thPercentileWithinModel,FollowupTimeUnfavorableZone75thPercentileWithinModel,FollowupTimeUnfavorableZone95thPercentileWithinModel,FollowupTimeUnfavorableZoneStandardDeviationWithinModel,FollowupTimeFutilityZoneMinimumWithinModel,FollowupTimeFutilityZoneMaximumWithinModel,FollowupTimeFutilityZone5thPercentileWithinModel,FollowupTimeFutilityZone25thPercentileWithinModel,FollowupTimeFutilityZone50thPercentileWithinModel,FollowupTimeFutilityZone75thPercentileWithinModel,FollowupTimeFutilityZone95thPercentileWithinModel,FollowupTimeFutilityZoneStandardDeviationWithinModel,SimulationServiceTime,InputQueueTime,EngineTime,OutputQueueTime,SimModelID
1,EngineSimulationThree,Fixed Sample,206c58995582baf08279abd95980d87e,0,0,,Day,TreatmentArmoTwo,ControlArTwo,Population Scenario,Exponential,Median Survival Times,,,,57,0.6500000000171052,87.69230769,Exponential,Probability of Dropout,1,0,0,Enrollment,Enrollment Rate,Uniform,1,1,0,USA,0,100,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Superiority,0,95,200,0.9,Until End of Study,0,0.027,Logrank,1-sided,Left Tailed,,,,0,,,,,,,,,,,,,,,,,,,,800,0,100,100,100,100,100,100,100,,,,,,,,,,0.4,,0.3,,0.3,,,0,200,95,0,5.222670035040409,3.6185289560055223,0,0,200,200,5.22267003504041,5.22267003504041,0,0,119.15183330828069,0,1,0,0,1,0,-1.9268365743810039,,,,,,2.175762348387469,200,200,200,200,200,200,200,0,95,95,95,95,95,95,95,0,0,0,0,0,0,0,0,0,23.845358627288963,549.234447451726,43.39814715985682,63.92507893623672,89.90764129037095,128.98661470398392,378.11571665528703,88.7764946649771,3.5182509681379255,3.636356284841895,3.5818910649554296,3.6115649325603787,3.624326650222594,3.6311544765802948,3.6354225882413713,0.017901202403221433,4.133358332996686,7.608587316244753,4.52630034732555,4.882955180725551,5.140593144580773,5.503770609169996,6.140914618806404,0.5018597069373565,1.4859034157732252,3.569069938561232,1.7569503543703267,1.9744915260971265,2.1294480668754545,2.339487982455381,2.7165731617536153,0.2928676570343654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,411340840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.168,,-63737812046.439,,ab304b34-50af-4006-838a-a93af62c2880
